profile_id,username_length,bio_length,followers_count,following_count,posts_count,engagement_rate,profile_picture,verified_status,account_age_days,external_url,suspicious_keywords_count,hashtags_count,average_likes,average_comments,label
1680,15,10,9753,2957,307,0.06977970330625238,1,0,321,1,4,7,513,49,real
1681,8,103,8693,3219,486,0.008223322151060053,1,0,93,1,2,1,753,64,real
1682,8,67,70,2162,472,0.041826408090257575,1,0,408,0,1,0,70,57,real
1683,9,94,9279,4651,381,0.055930187207682704,0,1,158,0,3,2,141,35,real
1684,10,64,6691,4215,279,0.018741128798377693,0,1,872,1,1,9,391,85,real
1685,9,48,2905,554,71,0.04482265821082246,1,1,99,0,4,6,573,5,real
1686,18,51,595,2411,8,0.060102587748869,1,1,225,1,1,5,818,88,real
1687,19,101,5833,4848,365,0.032737668011539926,1,0,852,1,1,5,701,39,real
1688,11,56,544,2374,420,0.07809448189504872,0,0,441,1,4,6,552,24,real
1689,6,17,7399,15,7,4.5845313452752556e-05,0,0,63,1,5,7,419,40,fake
1690,11,27,3581,340,9,0.001542224605289211,0,0,1,1,6,2,164,50,fake
1691,14,113,3408,1885,338,0.08386571544924572,0,1,991,0,0,2,642,77,real
1692,11,4,2165,4438,436,0.010357656610301504,1,1,401,1,3,9,60,58,real
1693,5,19,14926,190,42,0.009508102127815516,0,0,59,1,9,7,104,1,fake
1694,11,4,19695,282,48,0.008424167157882098,0,0,63,1,7,6,697,43,fake
1695,9,19,16168,370,24,0.00275108437389903,0,0,79,1,5,9,532,39,fake
1696,7,53,9206,2792,404,0.06417754044410112,0,0,768,1,4,4,913,10,real
1697,17,14,5335,2678,355,0.04719373657552944,0,1,560,1,4,3,533,2,real
1698,7,60,8528,4724,39,0.09078906004128329,1,0,279,0,4,5,364,63,real
1699,8,121,4713,3947,358,0.03631891960908492,0,1,710,0,0,8,54,16,real
1700,17,20,2716,2966,494,0.02871522634376287,0,1,670,1,4,5,811,37,real
1701,16,45,11,3732,61,0.05007349061441984,0,0,823,1,4,7,214,16,real
1702,6,133,9235,3877,253,0.045594618576866135,0,0,519,1,1,0,740,87,real
1703,6,37,8326,1843,453,0.03444280462171883,1,1,248,0,2,5,849,90,real
1704,5,61,1114,2156,68,0.06937412986983287,0,1,368,1,3,1,440,80,real
1705,19,85,1871,2180,397,0.07595618339139083,1,0,744,1,1,2,265,27,real
1706,9,29,5328,194,30,0.004011919489257832,0,0,18,1,7,5,257,63,fake
1707,8,18,7823,332,38,0.00939921323384633,0,0,86,1,9,1,542,94,fake
1708,15,140,8330,4627,169,0.026665619213250447,1,0,98,1,3,3,50,64,real
1709,14,26,4747,153,2,0.002504444795535772,0,0,82,1,6,5,468,97,fake
1710,19,5,4856,4822,188,0.039425823549574524,0,1,60,0,2,4,799,32,real
1711,6,92,3139,2766,259,0.06770819719511081,0,0,500,1,4,5,286,9,real
1712,7,1,2459,445,38,0.005325329692889299,0,0,65,1,3,5,933,11,fake
1713,11,107,8091,4052,471,0.09937731027679317,0,1,493,1,4,7,204,70,real
1714,11,74,911,3101,458,0.07289021357907499,0,1,411,1,4,8,80,30,real
1715,16,76,5408,4665,16,0.09524913004343245,1,1,140,1,1,4,279,15,real
1716,8,49,6688,978,369,0.08349695494811858,0,1,909,1,1,5,344,59,real
1717,9,10,5539,3374,340,0.09029010111633712,0,0,328,1,3,5,594,48,real
1718,9,94,6614,3213,56,0.0814419197214675,0,0,464,1,0,5,317,94,real
1719,10,69,3928,899,217,0.04591591303759114,0,0,702,1,2,1,436,82,real
1720,18,3,5430,109,37,0.00022079784055404562,0,0,20,0,9,3,208,76,fake
1721,13,67,36,3468,303,0.03703201754505222,1,1,925,0,3,0,85,60,real
1722,6,98,6947,991,427,0.0020236232639950446,0,0,163,0,2,0,796,68,real
1723,9,47,7274,3541,172,0.05239931674646672,1,1,60,1,2,0,804,57,real
1724,16,29,19835,99,34,0.006197348363528066,0,0,56,0,9,6,667,64,fake
1725,7,15,8331,481,7,0.00930073598174395,0,0,54,0,5,0,534,54,fake
1726,8,26,12180,255,0,0.008847433848400223,0,0,48,0,9,5,884,80,fake
1727,14,138,8905,3359,217,0.09114540034548393,0,1,76,0,0,1,650,87,real
1728,10,100,5348,1787,372,0.0161712778330108,1,1,755,1,0,5,239,75,real
1729,16,88,3150,3211,416,0.03688825215558892,1,0,317,0,1,5,94,54,real
1730,12,17,8006,359,30,0.042395617946326195,1,0,770,0,0,2,171,59,real
1731,5,18,1600,1577,367,0.036053291785164775,0,0,417,1,3,7,406,88,real
1732,14,20,9963,248,4,0.005019692206275333,0,0,54,0,2,3,886,86,fake
1733,18,101,4953,2969,133,0.05240376698675869,1,1,190,1,1,6,380,39,real
1734,12,15,18495,427,26,0.006496419722771659,0,0,89,0,4,3,572,15,fake
1735,15,133,7808,1790,71,0.08530135589879256,0,0,889,0,2,0,224,79,real
1736,18,16,12503,221,44,0.005697981940132855,0,0,16,0,3,5,10,74,fake
1737,11,107,1367,4537,417,0.013221152282029969,1,0,296,1,0,4,992,28,real
1738,5,14,13598,90,25,0.0006697424415417553,0,0,20,0,5,8,386,36,fake
1739,6,28,3235,3411,308,0.04354361289020356,1,1,177,0,1,8,421,54,real
1740,7,12,10786,124,42,0.0015872348687674587,0,0,47,1,2,7,644,17,fake
1741,5,124,8747,2204,271,0.005001882090218635,0,0,806,0,4,6,809,86,real
1742,18,97,2738,1172,170,0.0487249560345451,0,1,860,0,3,1,209,87,real
1743,13,16,6736,308,115,0.03554366807245314,0,1,719,0,0,7,192,93,real
1744,12,106,7491,3357,328,0.025151303967640082,1,0,215,0,0,2,419,22,real
1745,6,42,6440,1949,73,0.06946717295969576,0,1,856,0,2,5,407,75,real
1746,17,0,11921,285,25,0.009638173147697597,0,0,97,1,4,9,225,36,fake
1747,13,7,626,4955,80,0.024478951902942483,1,0,597,1,0,6,761,29,real
1748,11,21,10473,89,10,0.0025596869687167325,0,0,7,1,6,5,358,55,fake
1749,13,105,6423,1387,127,0.08487527005652351,0,0,332,0,0,4,589,42,real
1750,10,7,1213,1959,325,0.0009959741204303319,1,0,128,0,1,3,840,32,real
1751,10,95,9961,3282,402,0.0937112493921472,0,1,269,0,4,1,603,14,real
1752,15,4,15464,65,33,0.003844492160963994,0,0,23,0,5,8,663,18,fake
1753,18,64,3184,3752,40,0.03218466352013203,0,1,535,0,4,6,932,38,real
1754,8,38,3091,1587,180,0.024647790957673624,1,1,754,1,0,6,50,34,real
1755,14,80,2640,3149,156,0.0009005664264475244,0,1,366,1,3,3,760,45,real
1756,14,83,3171,2502,453,0.023547141701087716,1,1,619,1,3,4,12,87,real
1757,17,87,4331,2765,58,0.013772830151714112,0,0,348,0,4,5,103,32,real
1758,17,85,8871,1913,344,0.06121662207231457,1,1,142,1,2,1,68,67,real
1759,6,92,6279,1392,248,0.016654558859380133,1,0,145,1,2,3,749,63,real
1760,11,85,7109,4250,191,0.052862983753661934,1,1,792,1,1,3,416,55,real
1761,9,26,12020,188,40,0.005089443079545072,0,0,75,1,8,3,27,43,fake
1762,15,136,4088,2566,472,0.029804169834691453,1,1,442,0,4,6,503,22,real
1763,10,19,3373,318,1,0.009791321293933414,0,0,33,0,7,6,760,87,fake
1764,6,35,4161,1876,435,0.0037253880614196103,1,1,290,1,1,6,881,68,real
1765,9,100,8921,4057,79,0.0026347332193917606,0,0,691,1,0,6,517,77,real
1766,14,103,2610,3185,133,0.07391246671365463,1,0,112,1,2,1,595,96,real
1767,8,65,6185,1108,420,0.03180097048142982,1,0,214,1,4,4,897,29,real
1768,13,54,676,1744,212,0.07963001859676637,0,1,650,1,4,9,341,40,real
1769,10,90,293,4673,387,0.04317328238428492,1,1,886,1,1,1,178,45,real
1770,6,21,5850,3426,481,0.04529981008299638,0,1,200,1,1,4,785,10,real
1771,5,100,3575,4636,347,0.051288260250957375,1,0,405,1,3,5,681,77,real
1772,9,120,4603,690,165,0.07130314563751039,0,0,421,1,3,2,858,45,real
1773,13,92,1475,2080,424,0.027350286582970708,0,1,7,0,3,5,690,17,real
1774,10,0,15352,58,20,0.006899935062297765,0,0,40,1,7,4,950,2,fake
1775,14,11,16344,269,25,0.006295984977303652,0,0,5,0,6,3,215,17,fake
1776,16,9,6267,2201,397,0.032697762324273925,1,1,592,0,3,9,878,90,real
1777,11,29,9533,283,11,0.005243999724408594,0,0,45,1,3,8,530,38,fake
1778,9,22,14125,301,8,0.007006744145945571,0,0,41,1,7,7,514,37,fake
1779,14,128,7392,690,434,0.04941257411412706,1,0,389,0,0,6,355,63,real
1780,10,88,6597,982,64,0.06202788171008429,0,0,416,0,1,0,313,5,real
1781,9,14,5723,382,40,0.006640158905283466,0,0,8,1,4,8,124,25,fake
1782,15,70,6868,2142,307,0.07397963719360992,0,1,713,0,3,8,673,73,real
1783,13,66,2131,2473,478,0.070593661771162,0,0,150,1,1,5,96,92,real
1784,19,147,2233,2539,285,0.05341898918086192,1,0,960,1,2,6,104,22,real
1785,10,3,10464,300,22,0.009028408922609822,0,0,81,0,7,2,752,93,fake
1786,15,18,1709,39,41,0.005418353053646226,0,0,82,1,8,4,437,63,fake
1787,12,98,3247,4402,465,0.04322712877881686,1,1,293,0,3,6,707,35,real
1788,6,29,7992,383,4,0.004215025881904898,0,0,50,1,8,0,459,55,fake
1789,16,102,353,4043,241,0.07642456208523801,1,1,272,1,0,0,635,20,real
1790,17,90,4714,3177,157,0.05825538370419941,0,1,43,0,3,4,795,5,real
1791,13,89,4833,3007,97,0.007100678022258855,1,1,468,0,1,8,985,39,real
1792,9,15,1738,261,8,0.008071620280638713,0,0,91,1,4,6,550,63,fake
1793,11,17,3211,2162,138,0.0030783102237640137,1,1,492,1,2,0,724,32,real
1794,14,115,5481,1738,282,0.07483963562097432,0,0,527,0,2,4,11,63,real
1795,17,92,898,2034,407,0.0758794142704313,0,1,760,1,4,7,87,74,real
1796,5,90,9543,339,226,0.09531110852819305,1,0,172,0,0,7,333,40,real
1797,14,81,7137,2496,422,0.005413440840232076,0,0,730,0,4,1,752,17,real
1798,9,67,3730,1165,71,0.059685686078449096,0,0,649,0,1,6,107,79,real
1799,16,22,14233,72,49,0.007997833346868185,0,0,31,1,7,9,638,73,fake
1800,18,0,4222,4487,17,0.03306329548595421,1,1,739,0,2,4,119,32,real
1801,14,57,6971,2195,76,0.009031856029907304,1,1,44,1,1,8,688,23,real
1802,18,108,2425,4948,44,0.05626541196713092,0,1,532,0,3,2,466,75,real
1803,6,147,9319,2327,471,0.04790407256746137,0,0,631,1,3,0,497,60,real
1804,16,115,3011,3631,370,0.010455445815102427,1,1,454,1,3,3,818,77,real
1805,10,17,15692,91,9,0.0016983643801208748,0,0,4,0,6,6,976,82,fake
1806,15,9,1374,2521,139,0.07379531202529385,0,1,970,0,4,0,380,56,real
1807,5,25,5590,414,48,0.0023679199785645567,0,0,66,0,6,1,346,9,fake
1808,7,16,14718,445,9,0.009586382612997059,0,0,56,1,7,4,899,69,fake
1809,9,104,161,1303,414,0.04094707418887772,1,0,929,1,1,8,608,62,real
1810,8,132,8787,2475,91,0.0953072768622137,1,0,848,1,1,0,980,64,real
1811,7,121,8054,3112,21,0.0865429405082686,1,1,868,0,3,3,31,22,real
1812,14,144,922,1859,171,0.029650157102393906,1,1,774,0,0,2,731,32,real
1813,17,21,2331,3185,91,0.01592830373494585,0,0,83,0,3,4,314,47,real
1814,9,97,505,4291,191,0.04353893961280134,0,1,543,0,1,4,933,2,real
1815,15,67,2158,3209,76,0.04018987079559666,0,0,322,0,1,9,281,85,real
1816,12,10,4718,489,13,0.004441095383823848,0,0,5,1,8,1,499,92,fake
1817,15,55,1562,1447,363,0.058338623232774806,0,0,234,0,4,4,845,52,real
1818,8,148,2130,3362,178,0.07499869843799753,0,0,540,1,4,8,455,88,real
1819,5,98,3095,4040,237,0.05098899482056102,1,1,252,0,3,4,941,88,real
1820,15,75,3514,262,134,0.010482264094076555,1,0,836,0,0,9,287,14,real
1821,11,25,166,28,364,0.08582913355531062,0,1,765,0,4,1,660,37,real
1822,12,19,14105,334,35,0.005196606965311897,0,0,81,0,3,6,862,27,fake
1823,7,12,9201,390,9,0.003101601245798098,0,0,54,0,9,5,386,24,fake
1824,10,108,7172,12,18,0.011786010867977016,0,0,490,1,3,6,241,64,real
1825,6,46,5533,1269,82,0.09582511722325032,1,1,882,0,0,7,754,70,real
1826,11,70,7553,4959,227,0.009101180688251697,1,1,464,1,4,9,601,26,real
1827,19,39,8065,4333,370,0.02310361379470595,0,0,941,1,0,4,435,54,real
1828,12,23,6081,178,49,0.004810710228973535,0,0,96,1,2,1,64,15,fake
1829,10,28,17054,319,36,0.007433566071956559,0,0,93,1,8,6,978,29,fake
1830,10,131,7256,1895,250,0.08502987365717918,0,1,706,0,0,6,812,74,real
1831,9,22,164,1309,163,0.04340710818159804,0,1,180,0,4,7,450,28,real
1832,12,105,7960,2348,357,0.09285220750424297,0,1,932,0,3,6,43,59,real
1833,5,83,1006,1086,167,0.05902990717555996,0,0,385,0,3,9,338,73,real
1834,14,142,4636,3768,220,0.06300071354465232,1,0,295,0,3,6,854,21,real
1835,8,115,2915,3191,407,0.084541920170077,0,1,215,1,3,8,463,10,real
1836,19,108,9379,4820,303,0.029680020505183893,1,1,986,0,0,7,397,4,real
1837,8,135,163,957,190,0.03542657213276258,0,0,715,0,3,1,773,62,real
1838,7,40,7863,3748,324,0.09059519191946444,1,1,762,1,1,1,439,4,real
1839,7,111,6491,2741,436,0.09009634960387639,0,0,874,0,2,6,485,6,real
1840,8,146,5609,4017,437,0.0976482776200871,1,0,769,0,0,9,134,90,real
1841,15,111,1726,879,169,0.09018383164416711,0,0,75,1,0,9,532,80,real
1842,5,102,796,103,374,0.01273720360333609,0,1,344,0,3,2,491,72,real
1843,18,21,10929,352,40,0.004823450974636752,0,0,80,1,7,0,326,92,fake
1844,15,67,8106,4665,380,0.04098384781095941,1,0,142,1,0,8,131,16,real
1845,17,8,19962,167,37,0.0031478467995866522,0,0,1,0,8,2,556,38,fake
1846,15,14,3777,2270,13,0.04722809643288011,1,1,199,1,3,0,590,49,real
1847,6,128,8844,445,230,0.055383608250222066,1,0,919,0,3,5,322,61,real
1848,13,110,6004,4957,156,0.052977491525679855,1,1,171,0,3,3,496,65,real
1849,14,23,7226,4310,499,0.03217370298582778,0,1,406,0,3,0,660,83,real
1850,6,26,8867,3154,133,0.007502208889291817,0,1,828,1,4,3,21,50,real
1851,9,16,18942,484,47,0.0009600100439437654,0,0,76,1,9,7,134,17,fake
1852,13,23,3793,86,36,0.08026758125262869,1,0,411,1,4,6,820,28,real
1853,13,23,5437,825,52,0.013952678055966929,1,0,952,1,0,0,668,44,real
1854,12,3,7021,777,17,0.07767682713500729,1,0,898,1,2,9,86,12,real
1855,5,66,8062,3695,470,0.062584666605061,0,1,935,1,0,8,589,70,real
1856,5,16,5545,65,21,0.00928261520537591,0,0,83,1,8,5,727,71,fake
1857,13,26,6339,344,22,0.008716578228018957,0,0,73,1,5,1,245,72,fake
1858,17,22,2359,2883,186,0.08597287835022326,1,0,787,1,2,2,580,3,real
1859,15,108,7021,3356,384,0.07001882592940531,1,0,62,1,3,6,779,49,real
1860,12,68,7065,3158,195,0.05477399094691369,1,0,327,1,1,2,263,21,real
1861,14,4,16353,434,15,0.007913649433497223,0,0,61,0,2,2,913,8,fake
1862,13,61,6975,1475,299,0.009106618208218098,1,0,963,1,4,4,415,64,real
1863,11,21,5302,151,10,0.006940709638425651,0,0,7,0,8,2,252,92,fake
1864,7,53,6714,254,34,0.019370029278570202,1,0,879,0,3,2,470,59,real
1865,7,7,2809,158,46,0.0051550988445058345,0,0,30,0,7,4,286,30,fake
1866,6,100,2521,3859,218,0.06613039622868667,1,0,584,0,1,4,478,32,real
1867,9,56,153,1415,315,0.09112561518342882,1,0,590,1,3,8,229,75,real
1868,16,137,7377,991,89,0.04037566104783466,0,0,189,0,2,0,234,20,real
1869,16,2,6830,385,34,0.008973967861224504,0,0,15,0,8,0,934,16,fake
1870,7,5,19381,235,47,0.0079170151279705,0,0,4,0,4,8,110,25,fake
1871,18,2,17156,483,19,0.008160108418244626,0,0,63,1,5,4,863,60,fake
1872,10,7,16869,34,36,0.0030955047299946648,0,0,70,0,9,3,643,45,fake
1873,6,2,9559,4650,362,0.08687572305365872,1,1,558,0,4,1,739,9,real
1874,16,11,3130,187,40,0.004234582734023983,0,0,38,1,3,8,516,51,fake
1875,7,26,5412,374,4,0.0070680226412325855,0,0,47,1,2,5,596,61,fake
1876,9,46,9559,1479,130,0.014006455935893648,0,1,762,1,2,8,340,40,real
1877,16,75,7338,2710,223,0.03482746153631915,0,0,588,1,1,4,246,61,real
1878,15,37,4643,3015,196,0.038954916448152244,1,1,74,1,3,3,348,67,real
1879,15,140,3202,4868,467,0.05112957462460346,0,0,511,1,4,6,761,80,real
1880,5,26,11884,104,35,0.0037106230320775382,0,0,60,1,2,4,515,76,fake
1881,17,57,733,4729,251,0.08742965602221743,0,1,585,1,0,7,174,15,real
1882,5,49,5704,665,95,0.013452549228918455,0,1,102,1,2,7,855,53,real
1883,14,29,3020,2778,25,0.01727896518824632,0,0,606,0,1,1,678,4,real
1884,13,100,5565,52,110,0.03576405495889114,0,1,581,1,4,4,732,23,real
1885,11,24,77,2321,453,0.029074386589067393,1,0,65,0,4,9,942,27,real
1886,5,3,3796,62,12,0.00493974653275481,0,0,99,0,5,7,798,37,fake
1887,19,125,1547,4701,185,0.0902776047764545,1,1,953,1,2,2,737,77,real
1888,16,1,15007,313,16,0.0064651296770512345,0,0,2,1,3,6,227,43,fake
1889,18,46,5690,2120,167,0.06536029525352265,1,0,532,1,0,2,754,37,real
1890,12,27,15965,79,25,0.00437758401584281,0,0,69,1,8,5,385,85,fake
1891,7,38,4835,570,378,0.05252022002307971,0,0,715,0,2,1,21,29,real
1892,12,15,8757,1340,4,0.020832694686003975,0,1,410,0,1,5,441,29,real
1893,19,21,6058,1322,76,0.05246884120934774,1,0,300,1,2,5,92,49,real
1894,9,24,7745,185,43,0.0079303960716289,0,0,8,0,7,7,440,75,fake
1895,5,148,9953,3012,207,0.07424575642135565,0,1,454,1,3,4,634,51,real
1896,11,15,2951,3413,256,0.021988298970734912,0,1,574,0,3,0,487,50,real
1897,9,9,13887,141,19,0.0011627883888451495,0,0,51,0,3,7,792,28,fake
1898,10,30,5101,2661,254,0.03640274692145663,0,0,637,1,3,8,716,74,real
1899,10,31,1611,1824,437,0.0959439595741165,0,0,301,1,0,0,378,5,real
1900,12,8,1490,1751,10,0.0443944960326719,0,1,779,0,4,4,662,56,real
1901,13,138,6240,4711,436,0.07550939672981466,0,1,456,1,4,5,964,64,real
1902,6,9,9304,3818,7,0.07508113813744391,0,1,989,0,3,3,978,89,real
1903,13,16,3286,2887,408,0.026554418480324138,1,1,202,1,2,1,645,97,real
1904,16,14,6202,417,38,0.007180565097820173,0,0,94,1,7,4,150,17,fake
1905,19,47,5509,4093,31,0.08943028933186481,0,0,856,1,2,3,729,97,real
1906,15,110,6283,755,471,0.04751977194569495,0,0,302,1,3,6,636,89,real
1907,14,122,1309,567,27,0.09451175073425461,0,0,624,1,4,5,727,97,real
1908,13,148,5828,3311,205,0.02144582293241616,0,1,337,1,4,2,465,55,real
1909,17,100,6711,951,492,0.007415910577403074,1,1,32,1,2,8,511,9,real
1910,14,12,2555,499,32,0.0014521006061127795,0,0,19,0,2,3,412,91,fake
1911,19,23,12882,424,29,0.00937839654928526,0,0,94,1,8,4,962,89,fake
1912,14,14,12764,348,15,0.0031403768069495873,0,0,31,0,7,2,297,68,fake
1913,11,35,8279,1620,254,0.06793934881124261,0,1,759,1,2,7,364,73,real
1914,5,21,5443,468,6,0.007954323610394711,0,0,80,0,2,6,352,79,fake
1915,11,18,14583,422,29,0.005214169781086761,0,0,22,1,6,6,158,16,fake
1916,14,87,1542,1597,238,0.08444263331200869,1,1,541,1,1,7,219,16,real
1917,9,103,8439,4031,206,0.05691415704542683,1,1,48,0,1,6,121,13,real
1918,10,14,5263,1346,317,0.03823645979167109,1,0,250,1,0,2,663,78,real
1919,14,95,2006,3147,282,0.09345580725432819,1,0,226,1,1,2,985,86,real
1920,11,17,9522,398,1,0.0009108706658787413,0,0,33,1,5,1,545,85,fake
1921,18,0,287,42,44,0.05388193672496691,0,1,665,1,4,0,58,73,real
1922,19,121,3099,3424,104,0.044611430712518774,0,0,485,1,0,4,809,63,real
1923,9,125,533,1166,347,0.05648183139601971,1,1,328,0,1,3,340,41,real
1924,11,56,4285,3136,280,0.04705050789923272,0,1,797,1,3,1,374,53,real
1925,13,80,5375,70,233,0.004796755857947588,1,0,180,0,0,0,20,68,real
1926,7,12,11136,347,11,0.005825868543910996,0,0,86,0,8,2,197,74,fake
1927,12,140,8177,1553,43,0.04443938189157698,1,1,665,0,2,5,518,99,real
1928,6,19,10876,460,42,0.009121777368825698,0,0,72,0,3,1,589,9,fake
1929,15,5,4585,4086,224,0.013918780275798704,0,1,23,0,4,9,454,51,real
1930,11,83,7737,3398,429,0.00033878479826391364,0,1,930,0,0,6,99,48,real
1931,17,51,1807,2762,141,0.024529009364364297,0,0,963,0,0,6,631,80,real
1932,6,19,1746,369,39,0.0015723440443790393,0,0,37,0,4,2,910,49,fake
1933,19,80,7332,1164,175,0.009919453011287861,1,1,370,1,3,0,685,18,real
1934,18,62,6510,4415,141,0.09088874403864679,0,0,245,0,0,8,457,10,real
1935,8,48,825,3863,448,0.02150225693561846,1,0,802,1,0,4,727,85,real
1936,11,0,3184,340,0,0.0032130694936083172,0,0,12,0,5,1,41,54,fake
1937,7,111,6676,3442,81,0.01815079616214955,0,0,373,0,2,7,336,79,real
1938,6,108,152,347,134,0.0013981712971364746,0,1,285,1,4,9,83,15,real
1939,15,64,1420,19,206,0.07718054684782347,0,0,521,0,3,9,260,11,real
1940,14,80,544,4154,343,0.08750345312452586,0,0,450,1,3,3,459,40,real
1941,11,24,15052,222,2,0.004391586709577402,0,0,69,0,9,9,915,47,fake
1942,5,15,10576,487,7,0.002750530633406537,0,0,64,1,7,6,364,20,fake
1943,18,31,1042,1658,242,0.028527799694087974,1,1,647,1,0,4,542,98,real
1944,19,25,10210,220,25,0.009437794747363611,0,0,25,0,6,2,305,22,fake
1945,12,7,16079,446,39,0.0037750026480846553,0,0,54,0,5,9,307,48,fake
1946,7,145,6095,2140,456,0.02473513718177428,0,1,136,0,3,7,337,82,real
1947,16,22,8148,354,10,0.006580620584856787,0,0,29,0,2,1,311,16,fake
1948,16,82,1182,2406,55,0.04394482232929203,0,0,119,1,1,0,521,5,real
1949,17,42,9090,4376,14,0.02978473483600218,1,0,374,1,3,4,347,65,real
1950,6,115,4527,1516,184,0.04559159370221138,1,1,274,1,4,3,594,83,real
1951,7,77,8017,2168,313,0.007120671754123254,0,0,870,1,2,9,383,74,real
1952,9,57,1651,2926,418,0.07986873709303625,0,0,878,1,3,6,562,21,real
1953,15,5,13855,73,20,0.002239167643700659,0,0,13,1,5,8,103,61,fake
1954,12,2,16473,44,4,0.0021970593748164824,0,0,26,1,8,5,141,77,fake
1955,14,19,19408,21,39,0.0017584933560393912,0,0,22,0,7,0,620,55,fake
1956,11,58,4736,1676,7,0.0955098556165686,1,1,749,0,0,7,919,24,real
1957,11,15,10734,440,25,0.004348122635267233,0,0,93,0,5,1,919,23,fake
1958,16,133,3733,4146,214,0.08827420762070805,1,1,277,0,4,3,62,87,real
1959,11,120,373,2979,172,0.08094732096154345,1,1,138,0,3,2,505,11,real
1960,19,82,3319,2699,222,0.0967859924081416,1,1,874,0,1,5,238,47,real
1961,12,26,555,2336,39,0.047789066094574964,0,1,132,0,4,1,649,2,real
1962,5,79,3250,2820,496,0.07273972938459515,1,1,44,0,1,4,221,70,real
1963,8,133,6675,2526,181,0.037071065703778404,0,0,123,1,1,8,806,53,real
1964,17,1,15219,355,20,0.00532858202290054,0,0,76,0,8,2,800,11,fake
1965,10,22,12238,320,8,0.00010748165751581774,0,0,92,0,5,1,513,15,fake
1966,13,1,15357,257,16,0.008329234276131145,0,0,73,0,7,1,504,73,fake
1967,17,79,3850,3631,477,0.0982044622786384,1,1,126,1,2,8,862,12,real
1968,6,29,8197,121,36,0.0051275389253109885,0,0,10,0,4,5,680,36,fake
1969,5,14,2702,334,1,0.0015720992341643203,0,0,48,1,6,1,873,92,fake
1970,17,88,4621,3132,382,0.06264638552540559,1,0,576,1,0,2,242,23,real
1971,14,9,6529,476,46,0.0006729331250298876,0,0,42,0,5,0,80,27,fake
1972,16,94,5214,662,174,0.06621858857118336,0,0,744,1,0,1,726,88,real
1973,18,1,7298,630,335,0.011618077501189095,1,0,51,0,3,1,198,14,real
1974,6,119,3213,3800,114,0.05550185242052911,1,1,137,0,1,1,672,54,real
1975,11,21,2254,1655,389,0.028721257112736154,0,1,158,0,1,6,17,99,real
1976,7,0,8216,100,39,0.0006319929712932803,0,0,90,1,5,2,341,27,fake
1977,14,56,651,4522,480,0.07620716534397258,0,0,593,0,3,3,621,21,real
1978,6,71,3093,4769,299,0.09725144821597427,1,0,744,0,0,1,25,49,real
1979,18,21,13612,303,27,0.00257643486858529,0,0,59,0,4,4,675,62,fake
1980,15,19,8655,38,26,0.004992921479709789,0,0,53,1,3,8,678,77,fake
1981,11,113,875,3698,11,0.0195422586638349,0,1,911,1,1,8,102,72,real
1982,17,15,783,1389,403,0.00111545873118305,1,1,964,1,2,6,271,44,real
1983,17,82,4742,4253,300,0.024232573024632144,0,1,326,1,2,7,558,44,real
1984,6,71,3528,2055,191,0.06787759835204289,0,1,640,0,4,4,170,98,real
1985,7,123,6805,3058,231,0.023108892213456855,1,0,638,0,3,4,360,61,real
1986,15,112,6994,1398,442,0.050900344548261825,0,1,829,1,2,2,183,42,real
1987,11,14,6417,21,39,0.008602395360029984,0,0,40,0,5,5,326,23,fake
1988,18,23,17133,156,0,0.009029654268909035,0,0,75,1,8,0,946,73,fake
1989,8,52,749,4334,217,0.0394629069906032,0,1,377,0,1,2,27,1,real
1990,17,74,1555,3933,277,0.03724689389121083,0,0,869,0,4,1,495,36,real
1991,18,132,9337,277,352,0.045573581400848474,1,1,919,1,4,6,376,55,real
1992,5,26,5137,4231,486,0.017704144105990638,0,1,333,1,4,8,360,16,real
1993,17,139,6957,1735,302,0.06340007674159881,1,1,175,0,2,3,537,89,real
1994,18,144,6630,1122,28,0.036415281910460555,0,0,657,1,1,6,881,18,real
1995,9,133,9075,2685,469,0.08523653492620437,0,1,441,0,4,7,444,98,real
1996,16,96,4565,4794,300,0.07565526600578164,0,0,126,0,3,9,942,38,real
1997,13,4,5655,1290,76,0.06105131640921601,1,1,694,0,4,1,279,67,real
1998,12,56,8953,1242,8,0.03642022226495161,1,1,219,0,0,6,880,20,real
1999,16,77,7134,4386,23,0.02099318316734844,1,0,948,1,1,2,77,19,real
2000,19,68,9055,4548,14,0.0776151864105623,1,0,278,0,0,7,39,13,real
2001,13,117,3742,1873,163,0.04864090989910866,1,1,485,0,1,5,325,17,real
2002,14,119,2293,4942,12,0.02247500381773575,0,0,595,0,3,2,830,78,real
2003,18,58,9531,4494,346,0.019517461504000622,0,1,935,1,2,7,746,30,real
2004,13,32,8679,626,171,0.016540090450135905,1,1,995,0,2,2,173,86,real
2005,19,61,7008,156,356,0.0777161196205595,1,0,141,1,1,8,935,43,real
2006,11,0,7324,146,45,0.00832327919979404,0,0,62,1,7,2,329,48,fake
2007,8,111,1279,4735,199,0.05266422635251975,1,0,607,1,0,0,23,43,real
2008,9,18,7878,3687,484,0.04515463609730565,0,1,877,1,3,1,288,93,real
2009,5,24,9313,347,10,0.003285634681207237,0,0,6,1,9,3,441,66,fake
2010,18,21,15459,166,38,0.0030655775170609933,0,0,4,1,8,1,677,53,fake
2011,5,32,9671,23,377,0.08677473900817306,1,0,52,1,4,3,643,72,real
